asset_id,household_id,owner,asset_type,subtype,provider_type,value,is_joint
HH003623_A2,HH003623,client_1,retirement,401k_ira,advisor_platform,171984.7,False
HH003623_A3,HH003623,client_1,cash,bank,insurance,79247.57,False
HH003623_A4,HH003623,client_1,alternatives,private_markets,retirement_platform,29495.99,False
HH003623_A5,HH003623,client_1,property,primary_residence,brokerage,374458.8,False
HH003624_A1,HH003624,client_1,brokerage,taxable,advisor_platform,141785.01,False
HH003624_A2,HH003624,client_1,retirement,401k_ira,advisor_platform,80071.16,False
HH003624_A3,HH003624,client_1,cash,bank,bank,25618.71,False
HH003624_A4,HH003624,client_1,alternatives,private_markets,insurance,2525.12,False
HH003624_A5,HH003624,client_1,property,primary_residence,insurance,350000.0,False
HH003625_A1,HH003625,joint,brokerage,taxable,brokerage,119198.32,True
HH003625_A2,HH003625,client_1,retirement,401k_ira,advisor_platform,93807.11,False
HH003625_A3,HH003625,client_1,cash,bank,insurance,25604.72,False
HH003625_A4,HH003625,client_1,alternatives,private_markets,insurance,11389.84,False
HH003625_A5,HH003625,client_1,property,primary_residence,insurance,350000.0,False
HH003626_A1,HH003626,client_2,brokerage,taxable,insurance,494588.88,False
HH003626_A2,HH003626,client_1,retirement,401k_ira,advisor_platform,222479.1,False
HH003626_A3,HH003626,joint,cash,bank,brokerage,59223.61,True
HH003626_A4,HH003626,client_1,alternatives,private_markets,brokerage,40598.79,False
HH003626_A5,HH003626,joint,property,primary_residence,brokerage,433152.36,True
HH003627_A1,HH003627,client_1,brokerage,taxable,brokerage,5590567.6,False
HH003627_A2,HH003627,client_1,retirement,401k_ira,bank,1118604.67,False
HH003627_A3,HH003627,client_1,cash,bank,brokerage,650493.78,False
HH003627_A4,HH003627,client_1,alternatives,private_markets,bank,449490.87,False
HH003627_A5,HH003627,client_1,property,primary_residence,advisor_platform,790177.5,False
HH003628_A1,HH003628,joint,brokerage,taxable,bank,192452.14,True
HH003628_A2,HH003628,client_1,retirement,401k_ira,brokerage,122120.98,False
HH003628_A3,HH003628,client_1,cash,bank,retirement_platform,28495.59,False
HH003628_A4,HH003628,client_1,alternatives,private_markets,brokerage,15738.83,False
HH003628_A5,HH003628,client_1,property,primary_residence,retirement_platform,157920.71,False
HH003629_A1,HH003629,client_2,brokerage,taxable,retirement_platform,321900.29,False
HH003629_A2,HH003629,client_2,retirement,401k_ira,brokerage,94288.69,False
HH003629_A3,HH003629,client_2,cash,bank,retirement_platform,28278.73,False
HH003629_A4,HH003629,client_2,alternatives,private_markets,bank,15960.58,False
HH003629_A5,HH003629,joint,property,primary_residence,advisor_platform,201495.92,True
HH003630_A1,HH003630,client_1,brokerage,taxable,brokerage,438615.72,False
HH003630_A2,HH003630,client_2,retirement,401k_ira,bank,123175.8,False
HH003630_A3,HH003630,joint,cash,bank,brokerage,54565.85,True
HH003630_A4,HH003630,client_1,alternatives,private_markets,retirement_platform,15624.61,False
HH003630_A5,HH003630,client_1,property,primary_residence,insurance,384093.68,False
HH003631_A1,HH003631,client_1,brokerage,taxable,insurance,816618.49,False
HH003631_A2,HH003631,client_1,retirement,401k_ira,insurance,259103.12,False
HH003631_A3,HH003631,joint,cash,bank,bank,97220.85,True
HH003631_A4,HH003631,client_1,alternatives,private_markets,retirement_platform,32962.54,False
HH003631_A5,HH003631,client_1,property,primary_residence,bank,413277.26,False
HH003632_A1,HH003632,client_1,brokerage,taxable,retirement_platform,242893.89,False
HH003632_A2,HH003632,client_1,retirement,401k_ira,brokerage,151014.57,False
HH003632_A3,HH003632,client_1,cash,bank,bank,62055.25,False
HH003632_A4,HH003632,client_1,alternatives,private_markets,brokerage,12139.07,False
HH003632_A5,HH003632,client_1,property,primary_residence,brokerage,342739.48,False
HH003633_A1,HH003633,client_2,brokerage,taxable,retirement_platform,2301412.68,False
HH003633_A2,HH003633,client_1,retirement,401k_ira,advisor_platform,834080.04,False
HH003633_A3,HH003633,client_1,cash,bank,bank,187415.59,False
HH003633_A4,HH003633,client_1,alternatives,private_markets,insurance,218401.2,False
HH003633_A5,HH003633,joint,property,primary_residence,retirement_platform,744638.47,True
HH003634_A1,HH003634,client_1,brokerage,taxable,bank,2931908.34,False
HH003634_A2,HH003634,client_2,retirement,401k_ira,brokerage,1125561.66,False
HH003634_A3,HH003634,client_1,cash,bank,insurance,312843.11,False
HH003634_A4,HH003634,client_2,alternatives,private_markets,retirement_platform,336158.83,False
HH003634_A5,HH003634,joint,property,primary_residence,brokerage,4307425.36,True
HH003635_A1,HH003635,client_1,brokerage,taxable,advisor_platform,146985.27,False
HH003635_A2,HH003635,client_2,retirement,401k_ira,bank,50550.22,False
HH003635_A3,HH003635,client_2,cash,bank,insurance,44007.4,False
HH003635_A4,HH003635,client_1,alternatives,private_markets,brokerage,8457.1,False
HH003635_A5,HH003635,client_2,property,primary_residence,advisor_platform,165608.47,False
HH003636_A1,HH003636,joint,brokerage,taxable,bank,529201.1,True
HH003636_A2,HH003636,client_1,retirement,401k_ira,retirement_platform,264440.98,False
HH003636_A3,HH003636,joint,cash,bank,brokerage,126609.04,True
HH003636_A4,HH003636,joint,property,primary_residence,bank,709528.94,True
HH003637_A1,HH003637,client_2,brokerage,taxable,advisor_platform,614650.69,False
HH003637_A2,HH003637,client_1,retirement,401k_ira,brokerage,164979.97,False
HH003637_A3,HH003637,client_1,cash,bank,advisor_platform,57665.52,False
HH003637_A4,HH003637,client_1,alternatives,private_markets,brokerage,15639.47,False
HH003637_A5,HH003637,client_1,property,primary_residence,bank,362652.62,False
HH003638_A1,HH003638,client_1,brokerage,taxable,advisor_platform,188336.23,False
HH003638_A2,HH003638,client_1,retirement,401k_ira,brokerage,81576.46,False
HH003638_A3,HH003638,client_1,cash,bank,brokerage,35466.25,False
HH003638_A4,HH003638,client_1,alternatives,private_markets,advisor_platform,1275.16,False
HH003638_A5,HH003638,client_1,property,primary_residence,brokerage,136232.01,False
HH003639_A1,HH003639,client_2,brokerage,taxable,insurance,1070914.74,False
HH003639_A2,HH003639,client_1,retirement,401k_ira,bank,711839.29,False
HH003639_A3,HH003639,joint,cash,bank,bank,164224.69,True
HH003639_A4,HH003639,client_2,alternatives,private_markets,brokerage,53021.28,False
HH003639_A5,HH003639,client_2,property,primary_residence,advisor_platform,806482.38,False
HH003640_A1,HH003640,client_1,brokerage,taxable,retirement_platform,326703.27,False
HH003640_A2,HH003640,client_1,retirement,401k_ira,insurance,193347.38,False
HH003640_A3,HH003640,client_1,cash,bank,insurance,75335.73,False
HH003640_A4,HH003640,client_1,alternatives,private_markets,retirement_platform,18206.06,False
HH003640_A5,HH003640,client_1,property,primary_residence,insurance,408892.45,False
HH003641_A1,HH003641,joint,brokerage,taxable,advisor_platform,1162319.49,True
HH003641_A2,HH003641,client_2,retirement,401k_ira,bank,321604.14,False
HH003641_A3,HH003641,client_1,cash,bank,advisor_platform,97945.01,False
HH003641_A4,HH003641,client_1,alternatives,private_markets,brokerage,236027.99,False
HH003641_A5,HH003641,joint,property,primary_residence,advisor_platform,928205.34,True
HH003642_A1,HH003642,client_1,brokerage,taxable,retirement_platform,199567.44,False
HH003642_A2,HH003642,client_1,retirement,401k_ira,bank,100340.97,False
HH003642_A3,HH003642,joint,cash,bank,bank,34561.5,True
HH003642_A4,HH003642,client_1,property,primary_residence,advisor_platform,300000.0,False
HH003643_A1,HH003643,client_1,brokerage,taxable,insurance,2574657.84,False
HH003643_A2,HH003643,client_1,retirement,401k_ira,brokerage,572429.77,False
HH003643_A3,HH003643,client_1,cash,bank,bank,285750.39,False
HH003643_A4,HH003643,client_1,alternatives,private_markets,bank,511510.96,False
HH003643_A5,HH003643,client_1,property,primary_residence,brokerage,1462628.0,False
HH003644_A1,HH003644,client_2,brokerage,taxable,advisor_platform,418543.63,False
HH003644_A2,HH003644,client_1,retirement,401k_ira,retirement_platform,191987.32,False
HH003644_A3,HH003644,joint,cash,bank,brokerage,99845.54,True
HH003644_A4,HH003644,joint,property,primary_residence,insurance,389621.66,True
HH003645_A1,HH003645,joint,brokerage,taxable,retirement_platform,387355.91,True
HH003645_A2,HH003645,client_1,retirement,401k_ira,bank,143703.68,False
HH003645_A3,HH003645,client_1,cash,bank,brokerage,103852.94,False
HH003645_A4,HH003645,client_1,alternatives,private_markets,brokerage,4811.25,False
HH003645_A5,HH003645,joint,property,primary_residence,insurance,523947.4,True
HH003646_A1,HH003646,client_1,brokerage,taxable,brokerage,499576.26,False
HH003646_A2,HH003646,client_1,retirement,401k_ira,advisor_platform,295199.53,False
HH003646_A3,HH003646,client_1,cash,bank,bank,72302.83,False
HH003646_A4,HH003646,client_1,alternatives,private_markets,advisor_platform,16879.8,False
HH003646_A5,HH003646,client_1,property,primary_residence,retirement_platform,718249.16,False
HH003647_A1,HH003647,client_2,brokerage,taxable,insurance,284888.83,False
HH003647_A2,HH003647,client_1,retirement,401k_ira,advisor_platform,136906.16,False
HH003647_A3,HH003647,client_1,cash,bank,brokerage,50257.05,False
HH003647_A4,HH003647,client_1,alternatives,private_markets,bank,4134.44,False
HH003647_A5,HH003647,joint,property,primary_residence,retirement_platform,501666.2,True
HH003648_A1,HH003648,joint,brokerage,taxable,bank,525637.91,True
HH003648_A2,HH003648,client_1,retirement,401k_ira,advisor_platform,228746.73,False
HH003648_A3,HH003648,joint,cash,bank,retirement_platform,82191.76,True
HH003648_A4,HH003648,client_2,alternatives,private_markets,advisor_platform,11606.77,False
HH003648_A5,HH003648,joint,property,primary_residence,brokerage,692159.38,True
HH003649_A1,HH003649,client_2,brokerage,taxable,retirement_platform,2820973.44,False
HH003649_A2,HH003649,client_1,retirement,401k_ira,brokerage,634722.75,False
HH003649_A3,HH003649,joint,cash,bank,retirement_platform,255788.27,True
HH003649_A4,HH003649,client_2,alternatives,private_markets,insurance,608592.03,False
HH003649_A5,HH003649,client_2,property,primary_residence,advisor_platform,1695116.51,False
HH003650_A1,HH003650,client_1,brokerage,taxable,bank,288682.69,False
HH003650_A2,HH003650,client_2,retirement,401k_ira,insurance,79880.85,False
HH003650_A3,HH003650,joint,cash,bank,insurance,58357.46,True
HH003650_A4,HH003650,client_2,alternatives,private_markets,advisor_platform,7273.5,False
HH003650_A5,HH003650,client_1,property,primary_residence,bank,176843.16,False
HH003651_A1,HH003651,joint,brokerage,taxable,advisor_platform,560388.96,True
HH003651_A2,HH003651,client_1,retirement,401k_ira,brokerage,358550.8,False
HH003651_A3,HH003651,client_2,cash,bank,advisor_platform,148875.08,False
HH003651_A4,HH003651,client_1,alternatives,private_markets,retirement_platform,10606.04,False
HH003651_A5,HH003651,client_1,property,primary_residence,brokerage,956672.33,False
HH003652_A1,HH003652,client_2,brokerage,taxable,brokerage,130364.19,False
HH003652_A2,HH003652,client_2,retirement,401k_ira,insurance,69721.82,False
HH003652_A3,HH003652,client_1,cash,bank,brokerage,39082.6,False
HH003652_A4,HH003652,client_1,alternatives,private_markets,insurance,11918.86,False
HH003652_A5,HH003652,joint,property,primary_residence,bank,186088.02,True
HH003653_A1,HH003653,joint,brokerage,taxable,advisor_platform,281425.71,True
HH003653_A2,HH003653,client_2,retirement,401k_ira,retirement_platform,167001.05,False
HH003653_A3,HH003653,client_1,cash,bank,bank,84941.97,False
HH003653_A4,HH003653,client_2,alternatives,private_markets,retirement_platform,13007.0,False
HH003653_A5,HH003653,client_1,property,primary_residence,insurance,435583.58,False
HH003654_A1,HH003654,joint,brokerage,taxable,bank,208124.79,True
HH003654_A2,HH003654,client_1,retirement,401k_ira,bank,83199.13,False
HH003654_A3,HH003654,joint,cash,bank,brokerage,42229.51,True
HH003654_A4,HH003654,client_2,property,primary_residence,retirement_platform,300000.0,False
HH003655_A1,HH003655,joint,brokerage,taxable,brokerage,1123091.99,True
HH003655_A2,HH003655,client_1,retirement,401k_ira,insurance,483551.95,False
HH003655_A3,HH003655,client_1,cash,bank,advisor_platform,347902.2,False
HH003655_A4,HH003655,client_1,alternatives,private_markets,retirement_platform,45453.86,False
HH003655_A5,HH003655,client_1,property,primary_residence,insurance,1086760.37,False
HH003656_A1,HH003656,joint,brokerage,taxable,insurance,1220307.67,True
HH003656_A2,HH003656,client_1,retirement,401k_ira,insurance,583732.26,False
HH003656_A3,HH003656,client_2,cash,bank,brokerage,167510.39,False
HH003656_A4,HH003656,client_1,alternatives,private_markets,bank,28449.68,False
HH003656_A5,HH003656,client_1,property,primary_residence,retirement_platform,928408.82,False
HH003657_A1,HH003657,client_1,brokerage,taxable,bank,1391401.05,False
HH003657_A2,HH003657,client_1,retirement,401k_ira,retirement_platform,541061.63,False
HH003657_A3,HH003657,joint,cash,bank,advisor_platform,167531.38,True
HH003657_A4,HH003657,client_1,alternatives,private_markets,brokerage,235788.79,False
HH003657_A5,HH003657,client_1,property,primary_residence,brokerage,1874971.49,False
HH003658_A1,HH003658,client_1,brokerage,taxable,bank,196774.95,False
HH003658_A2,HH003658,client_1,retirement,401k_ira,retirement_platform,86802.51,False
HH003658_A3,HH003658,client_1,cash,bank,advisor_platform,45094.12,False
HH003658_A4,HH003658,client_1,alternatives,private_markets,brokerage,4920.78,False
HH003658_A5,HH003658,client_1,property,primary_residence,retirement_platform,348008.68,False
HH003659_A1,HH003659,joint,brokerage,taxable,retirement_platform,930907.64,True
HH003659_A2,HH003659,client_1,retirement,401k_ira,insurance,670862.32,False
HH003659_A3,HH003659,client_1,cash,bank,bank,179616.35,False
HH003659_A4,HH003659,client_1,alternatives,private_markets,insurance,73390.97,False
HH003659_A5,HH003659,client_2,property,primary_residence,brokerage,521612.11,False
HH003660_A1,HH003660,joint,brokerage,taxable,bank,337932.48,True
HH003660_A2,HH003660,client_2,retirement,401k_ira,insurance,165570.3,False
HH003660_A3,HH003660,client_1,cash,bank,retirement_platform,48398.21,False
HH003660_A4,HH003660,joint,property,primary_residence,advisor_platform,300000.0,True
HH003661_A1,HH003661,client_1,brokerage,taxable,bank,386923.98,False
HH003661_A2,HH003661,client_1,retirement,401k_ira,insurance,161534.24,False
HH003661_A3,HH003661,joint,cash,bank,insurance,59382.4,True
HH003661_A4,HH003661,client_1,alternatives,private_markets,brokerage,24440.4,False
HH003661_A5,HH003661,joint,property,primary_residence,bank,572107.83,True
HH003662_A1,HH003662,joint,brokerage,taxable,retirement_platform,674294.54,True
HH003662_A2,HH003662,client_1,retirement,401k_ira,advisor_platform,601445.14,False
HH003662_A3,HH003662,client_1,cash,bank,advisor_platform,65687.97,False
HH003662_A4,HH003662,client_2,alternatives,private_markets,bank,221032.79,False
HH003662_A5,HH003662,joint,property,primary_residence,bank,1880953.0,True
HH003663_A1,HH003663,client_1,brokerage,taxable,advisor_platform,1966477.82,False
HH003663_A2,HH003663,client_2,retirement,401k_ira,brokerage,319702.18,False
HH003663_A3,HH003663,client_1,cash,bank,insurance,156149.75,False
HH003663_A4,HH003663,client_1,alternatives,private_markets,brokerage,171963.57,False
HH003663_A5,HH003663,client_2,property,primary_residence,brokerage,938821.03,False
HH003664_A1,HH003664,client_1,brokerage,taxable,retirement_platform,3352221.74,False
HH003664_A2,HH003664,client_1,retirement,401k_ira,brokerage,1193626.97,False
HH003664_A3,HH003664,client_1,cash,bank,retirement_platform,280167.38,False
HH003664_A4,HH003664,client_1,alternatives,private_markets,insurance,277456.04,False
HH003664_A5,HH003664,client_1,property,primary_residence,bank,2006318.06,False
HH003665_A1,HH003665,client_1,brokerage,taxable,insurance,1922972.7,False
HH003665_A2,HH003665,client_1,retirement,401k_ira,insurance,822102.4,False
HH003665_A3,HH003665,client_1,cash,bank,brokerage,270355.76,False
HH003665_A4,HH003665,client_2,alternatives,private_markets,bank,321770.27,False
HH003665_A5,HH003665,joint,property,primary_residence,retirement_platform,2933451.46,True
HH003666_A1,HH003666,client_1,brokerage,taxable,bank,161247.73,False
HH003666_A2,HH003666,client_1,retirement,401k_ira,brokerage,104953.92,False
HH003666_A3,HH003666,joint,cash,bank,brokerage,30555.6,True
HH003666_A4,HH003666,client_2,alternatives,private_markets,brokerage,8069.9,False
HH003666_A5,HH003666,joint,property,primary_residence,retirement_platform,322498.12,True
HH003667_A1,HH003667,joint,brokerage,taxable,retirement_platform,721100.86,True
HH003667_A2,HH003667,client_1,retirement,401k_ira,brokerage,496072.45,False
HH003667_A3,HH003667,client_1,cash,bank,retirement_platform,210262.42,False
HH003667_A4,HH003667,client_1,alternatives,private_markets,advisor_platform,43213.0,False
HH003667_A5,HH003667,joint,property,primary_residence,brokerage,1677530.92,True
HH003668_A1,HH003668,client_2,brokerage,taxable,bank,254268.46,False
HH003668_A2,HH003668,client_1,retirement,401k_ira,retirement_platform,79414.02,False
HH003668_A3,HH003668,joint,cash,bank,bank,45057.99,True
HH003668_A4,HH003668,client_2,alternatives,private_markets,advisor_platform,3472.43,False
HH003668_A5,HH003668,client_1,property,primary_residence,insurance,364708.12,False
HH003669_A1,HH003669,client_1,brokerage,taxable,bank,497004.57,False
HH003669_A2,HH003669,client_1,retirement,401k_ira,insurance,218205.79,False
HH003669_A3,HH003669,joint,cash,bank,advisor_platform,74181.62,True
HH003669_A4,HH003669,client_2,alternatives,private_markets,brokerage,29764.62,False
HH003669_A5,HH003669,client_1,property,primary_residence,retirement_platform,502764.98,False
HH003670_A1,HH003670,client_2,brokerage,taxable,brokerage,318998.0,False
HH003670_A2,HH003670,client_1,retirement,401k_ira,bank,80641.1,False
HH003670_A3,HH003670,joint,cash,bank,retirement_platform,37161.61,True
HH003670_A4,HH003670,client_2,alternatives,private_markets,brokerage,3615.98,False
HH003670_A5,HH003670,client_2,property,primary_residence,brokerage,378886.03,False
HH003671_A1,HH003671,client_1,brokerage,taxable,bank,154544.42,False
HH003671_A2,HH003671,client_1,retirement,401k_ira,advisor_platform,126747.81,False
HH003671_A3,HH003671,client_1,cash,bank,retirement_platform,55905.33,False
HH003671_A4,HH003671,client_1,alternatives,private_markets,advisor_platform,1809.69,False
HH003671_A5,HH003671,client_1,property,primary_residence,retirement_platform,350000.0,False
HH003672_A1,HH003672,client_1,brokerage,taxable,bank,345160.44,False
HH003672_A2,HH003672,client_1,retirement,401k_ira,brokerage,186248.13,False
HH003672_A3,HH003672,joint,cash,bank,bank,48676.63,True
HH003672_A4,HH003672,client_1,alternatives,private_markets,bank,21516.12,False
HH003672_A5,HH003672,client_1,property,primary_residence,advisor_platform,530398.64,False
HH003673_A1,HH003673,client_2,brokerage,taxable,retirement_platform,1187480.21,False
HH003673_A2,HH003673,client_2,retirement,401k_ira,retirement_platform,227401.82,False
HH003673_A3,HH003673,joint,cash,bank,bank,143791.68,True
HH003673_A4,HH003673,client_2,alternatives,private_markets,brokerage,110263.32,False
HH003673_A5,HH003673,joint,property,primary_residence,insurance,1291480.01,True
HH003674_A1,HH003674,client_1,brokerage,taxable,bank,161719.53,False
HH003674_A2,HH003674,client_1,retirement,401k_ira,brokerage,80548.75,False
HH003674_A3,HH003674,joint,cash,bank,bank,21754.85,True
HH003674_A4,HH003674,client_1,alternatives,private_markets,advisor_platform,1101.63,False
HH003674_A5,HH003674,client_1,property,primary_residence,bank,260877.79,False
HH003675_A1,HH003675,client_1,brokerage,taxable,insurance,872209.88,False
HH003675_A2,HH003675,client_1,retirement,401k_ira,advisor_platform,395133.49,False
HH003675_A3,HH003675,client_1,cash,bank,bank,162755.54,False
HH003675_A4,HH003675,client_2,alternatives,private_markets,retirement_platform,68361.58,False
HH003675_A5,HH003675,joint,property,primary_residence,brokerage,697600.84,True
HH003676_A1,HH003676,client_1,brokerage,taxable,brokerage,829468.65,False
HH003676_A2,HH003676,client_1,retirement,401k_ira,insurance,200222.82,False
HH003676_A3,HH003676,joint,cash,bank,bank,70308.53,True
HH003676_A4,HH003676,joint,property,primary_residence,bank,1126346.69,True
HH003677_A1,HH003677,joint,brokerage,taxable,insurance,890458.79,True
HH003677_A2,HH003677,client_1,retirement,401k_ira,retirement_platform,243763.08,False
HH003677_A3,HH003677,joint,cash,bank,bank,155778.46,True
HH003677_A4,HH003677,client_2,alternatives,private_markets,retirement_platform,216152.04,False
HH003677_A5,HH003677,client_1,property,primary_residence,retirement_platform,849447.32,False
HH003678_A1,HH003678,client_1,brokerage,taxable,insurance,14921061.96,False
HH003678_A2,HH003678,client_1,retirement,401k_ira,brokerage,4998343.41,False
HH003678_A3,HH003678,client_1,cash,bank,retirement_platform,2398064.9,False
HH003678_A4,HH003678,client_1,alternatives,private_markets,insurance,2093793.69,False
HH003678_A5,HH003678,client_1,property,primary_residence,brokerage,1682285.73,False
HH003679_A1,HH003679,client_2,brokerage,taxable,insurance,625005.53,False
HH003679_A2,HH003679,client_2,retirement,401k_ira,brokerage,247368.12,False
HH003679_A3,HH003679,client_1,cash,bank,brokerage,107023.17,False
HH003679_A4,HH003679,client_1,alternatives,private_markets,insurance,14786.41,False
HH003679_A5,HH003679,joint,property,primary_residence,insurance,381854.9,True
HH003680_A1,HH003680,joint,brokerage,taxable,retirement_platform,606551.82,True
HH003680_A2,HH003680,client_1,retirement,401k_ira,retirement_platform,213366.22,False
HH003680_A3,HH003680,joint,cash,bank,brokerage,105314.63,True
HH003680_A4,HH003680,client_1,alternatives,private_markets,bank,17670.91,False
HH003680_A5,HH003680,client_1,property,primary_residence,retirement_platform,479001.13,False
HH003681_A1,HH003681,client_2,brokerage,taxable,insurance,358451.13,False
HH003681_A2,HH003681,client_1,retirement,401k_ira,brokerage,190336.79,False
HH003681_A3,HH003681,client_1,cash,bank,advisor_platform,123261.53,False
HH003681_A4,HH003681,client_1,alternatives,private_markets,advisor_platform,25986.68,False
HH003681_A5,HH003681,client_2,property,primary_residence,brokerage,276439.95,False
HH003682_A1,HH003682,joint,brokerage,taxable,brokerage,216851.77,True
HH003682_A2,HH003682,client_2,retirement,401k_ira,advisor_platform,170226.86,False
HH003682_A3,HH003682,client_1,cash,bank,retirement_platform,72662.61,False
HH003682_A4,HH003682,client_1,alternatives,private_markets,brokerage,24026.11,False
HH003682_A5,HH003682,joint,property,primary_residence,advisor_platform,269819.48,True
HH003683_A1,HH003683,joint,brokerage,taxable,advisor_platform,146046.5,True
HH003683_A2,HH003683,client_2,retirement,401k_ira,bank,81502.02,False
HH003683_A3,HH003683,joint,cash,bank,bank,42137.3,True
HH003683_A4,HH003683,client_2,alternatives,private_markets,brokerage,11592.82,False
HH003683_A5,HH003683,joint,property,primary_residence,bank,205322.32,True
HH003684_A1,HH003684,client_1,brokerage,taxable,advisor_platform,947486.68,False
HH003684_A2,HH003684,client_1,retirement,401k_ira,bank,721670.78,False
HH003684_A3,HH003684,client_2,cash,bank,brokerage,130446.45,False
HH003684_A4,HH003684,client_1,alternatives,private_markets,retirement_platform,352471.57,False
HH003684_A5,HH003684,client_1,property,primary_residence,brokerage,1028932.49,False
HH003685_A1,HH003685,joint,brokerage,taxable,advisor_platform,206846.17,True
HH003685_A2,HH003685,client_1,retirement,401k_ira,retirement_platform,92000.12,False
HH003685_A3,HH003685,client_2,cash,bank,retirement_platform,60306.58,False
HH003685_A4,HH003685,client_1,alternatives,private_markets,bank,11836.49,False
HH003685_A5,HH003685,joint,property,primary_residence,insurance,163286.58,True
HH003686_A1,HH003686,client_1,brokerage,taxable,insurance,6498863.75,False
HH003686_A2,HH003686,client_1,retirement,401k_ira,advisor_platform,1194429.21,False
HH003686_A3,HH003686,client_1,cash,bank,insurance,986069.88,False
HH003686_A4,HH003686,client_1,alternatives,private_markets,bank,825005.92,False
HH003686_A5,HH003686,client_1,property,primary_residence,advisor_platform,2315180.11,False
HH003687_A1,HH003687,client_2,brokerage,taxable,retirement_platform,184243.5,False
HH003687_A2,HH003687,client_2,retirement,401k_ira,brokerage,52302.83,False
HH003687_A3,HH003687,client_1,cash,bank,retirement_platform,49978.26,False
HH003687_A4,HH003687,client_1,alternatives,private_markets,brokerage,3144.68,False
HH003687_A5,HH003687,client_2,property,primary_residence,bank,350000.0,False
HH003688_A1,HH003688,joint,brokerage,taxable,bank,135242.12,True
HH003688_A2,HH003688,client_1,retirement,401k_ira,brokerage,78906.25,False
HH003688_A3,HH003688,joint,cash,bank,advisor_platform,31526.36,True
HH003688_A4,HH003688,client_1,alternatives,private_markets,advisor_platform,4325.26,False
HH003688_A5,HH003688,client_1,property,primary_residence,insurance,135591.96,False
HH003689_A1,HH003689,client_1,brokerage,taxable,insurance,481125.6,False
HH003689_A2,HH003689,client_1,retirement,401k_ira,advisor_platform,197405.36,False
HH003689_A3,HH003689,client_1,cash,bank,bank,148098.43,False
HH003689_A4,HH003689,client_1,alternatives,private_markets,retirement_platform,31284.64,False
HH003689_A5,HH003689,client_1,property,primary_residence,retirement_platform,519714.57,False
HH003690_A1,HH003690,joint,brokerage,taxable,retirement_platform,2393802.03,True
HH003690_A2,HH003690,client_1,retirement,401k_ira,bank,922173.22,False
HH003690_A3,HH003690,joint,cash,bank,insurance,393010.45,True
HH003690_A4,HH003690,client_2,alternatives,private_markets,retirement_platform,717286.56,False
HH003690_A5,HH003690,joint,property,primary_residence,retirement_platform,2825275.34,True
HH003691_A1,HH003691,joint,brokerage,taxable,brokerage,4006272.18,True
HH003691_A2,HH003691,client_1,retirement,401k_ira,insurance,715198.22,False
HH003691_A3,HH003691,joint,cash,bank,bank,626378.54,True
HH003691_A4,HH003691,client_2,alternatives,private_markets,retirement_platform,230823.97,False
HH003691_A5,HH003691,client_1,property,primary_residence,advisor_platform,2476968.02,False
HH003692_A1,HH003692,joint,brokerage,taxable,retirement_platform,3267712.19,True
HH003692_A2,HH003692,client_1,retirement,401k_ira,retirement_platform,1652585.1,False
HH003692_A3,HH003692,client_1,cash,bank,advisor_platform,258960.07,False
HH003692_A4,HH003692,client_2,alternatives,private_markets,bank,932143.54,False
HH003692_A5,HH003692,joint,property,primary_residence,brokerage,1592014.11,True
HH003693_A1,HH003693,client_2,brokerage,taxable,bank,420470.87,False
HH003693_A2,HH003693,client_2,retirement,401k_ira,retirement_platform,118989.97,False
HH003693_A3,HH003693,client_1,cash,bank,insurance,45578.39,False
HH003693_A4,HH003693,client_1,alternatives,private_markets,advisor_platform,21909.33,False
HH003693_A5,HH003693,client_1,property,primary_residence,retirement_platform,375592.33,False
HH003694_A1,HH003694,joint,brokerage,taxable,bank,1184691.19,True
HH003694_A2,HH003694,client_2,retirement,401k_ira,retirement_platform,593568.73,False
HH003694_A3,HH003694,client_1,cash,bank,retirement_platform,151636.72,False
HH003694_A4,HH003694,client_1,alternatives,private_markets,brokerage,70103.36,False
HH003694_A5,HH003694,joint,property,primary_residence,brokerage,861891.73,True
HH003695_A1,HH003695,client_1,brokerage,taxable,insurance,916932.87,False
HH003695_A2,HH003695,client_2,retirement,401k_ira,retirement_platform,604512.23,False
HH003695_A3,HH003695,client_1,cash,bank,brokerage,343968.44,False
HH003695_A4,HH003695,client_1,alternatives,private_markets,brokerage,94890.32,False
HH003695_A5,HH003695,client_1,property,primary_residence,advisor_platform,532925.34,False
HH003696_A1,HH003696,client_1,brokerage,taxable,bank,407986.0,False
HH003696_A2,HH003696,client_1,retirement,401k_ira,advisor_platform,118728.59,False
HH003696_A3,HH003696,client_1,cash,bank,retirement_platform,105654.81,False
HH003696_A4,HH003696,client_1,alternatives,private_markets,advisor_platform,25391.92,False
HH003696_A5,HH003696,client_1,property,primary_residence,bank,435319.11,False
HH003697_A1,HH003697,joint,brokerage,taxable,retirement_platform,355689.58,True
HH003697_A2,HH003697,client_1,retirement,401k_ira,retirement_platform,177188.16,False
HH003697_A3,HH003697,joint,cash,bank,brokerage,91755.31,True
HH003697_A4,HH003697,client_1,alternatives,private_markets,retirement_platform,17684.66,False
HH003697_A5,HH003697,joint,property,primary_residence,retirement_platform,405717.95,True
HH003698_A1,HH003698,joint,brokerage,taxable,brokerage,124123.74,True
HH003698_A2,HH003698,client_1,retirement,401k_ira,insurance,80331.05,False
