household_id,entity,record_key,status
HH002944,assets,HH002944_A5,both
HH002944,liabilities,HH002944_L2,both
HH002954,households,HH002954,both
HH002954,people,HH002954_P1,both
HH002954,people,HH002954_P2,both
HH002954,income_lines,HH002954_I1,both
HH002954,income_lines,HH002954_I2,both
HH002954,income_lines,HH002954_I3,both
HH002954,income_lines,HH002954_I4,both
HH002954,assets,HH002954_A1,both
HH002954,assets,HH002954_A2,both
HH002954,assets,HH002954_A3,both
HH002954,assets,HH002954_A4,both
HH002954,assets,HH002954_A5,both
HH002954,liabilities,HH002954_L1,both
HH002954,protection_policies,HH002954_PP1,both
HH002984,households,HH002984,both
HH002984,people,HH002984_P1,both
HH002984,people,HH002984_P2,both
HH002984,income_lines,HH002984_I1,both
HH002984,income_lines,HH002984_I2,both
HH002984,assets,HH002984_A1,both
HH002984,assets,HH002984_A2,both
HH002984,assets,HH002984_A3,both
HH002984,assets,HH002984_A4,both
HH002984,liabilities,HH002984_L1,both
HH002984,protection_policies,HH002984_PP1,both
HH003001,households,HH003001,both
HH003001,people,HH003001_P1,both
HH003001,people,HH003001_P2,both
HH003001,income_lines,HH003001_I1,both
HH003001,assets,HH003001_A1,both
HH003001,assets,HH003001_A2,both
HH003001,assets,HH003001_A3,both
HH003001,assets,HH003001_A4,both
HH003001,assets,HH003001_A5,ex_only
HH003001,protection_policies,HH003001_PP1,both
HH003018,households,HH003018,both
HH003018,people,HH003018_P1,both
HH003018,people,HH003018_P2,both
HH003018,income_lines,HH003018_I1,both
HH003018,income_lines,HH003018_I1,ex_only
HH003018,income_lines,HH003018_I2,both
HH003018,income_lines,HH003018_I2,ex_only
HH003018,income_lines,HH003018_I3,both
HH003018,assets,HH003018_A1,both
HH003018,assets,HH003018_A2,both
HH003018,assets,HH003018_A3,both
HH003018,assets,HH003018_A4,both
HH003018,assets,HH003018_A5,both
HH003018,protection_policies,HH003018_PP1,both
HH003031,households,HH003031,both
HH003031,people,HH003031_P1,both
HH003031,people,HH003031_P2,both
HH003031,income_lines,HH003031_I1,both
HH003031,income_lines,HH003031_I2,both
HH003031,income_lines,HH003031_I3,both
HH003031,income_lines,HH003031_I4,ex_only
HH003031,income_lines,HH003031_I5,ex_only
HH003031,assets,HH003031_A1,both
HH003031,assets,HH003031_A2,both
HH003031,assets,HH003031_A3,both
HH003031,assets,HH003031_A4,both
HH003031,assets,HH003031_A5,both
HH003031,liabilities,HH003031_L1,both
HH003032,households,HH003032,both
HH003032,people,HH003032_P1,both
HH003032,income_lines,HH003032_I1,both
HH003032,assets,HH003032_A1,both
HH003032,assets,HH003032_A2,both
HH003032,assets,HH003032_A3,both
HH003032,assets,HH003032_A4,both
HH003032,assets,HH003032_A5,both
HH003032,liabilities,HH003032_L1,both
HH003032,protection_policies,HH003032_PP1,both
HH003034,households,HH003034,both
HH003034,people,HH003034_P1,both
HH003034,income_lines,HH003034_I1,both
HH003034,income_lines,HH003034_I2,both
HH003034,income_lines,HH003034_I3,both
HH003034,assets,HH003034_A1,both
HH003034,assets,HH003034_A2,both
HH003034,assets,HH003034_A3,both
HH003034,assets,HH003034_A4,both
HH003034,assets,HH003034_A4,ex_only
HH003034,assets,HH003034_A5,both
HH003034,liabilities,HH003034_L1,both
HH003034,liabilities,HH003034_L2,both
HH003042,households,HH003042,both
HH003042,people,HH003042_P1,both
HH003042,people,HH003042_P2,both
HH003042,income_lines,HH003042_I1,both
HH003042,assets,HH003042_A1,both
HH003042,assets,HH003042_A2,both
HH003042,assets,HH003042_A3,both
HH003042,assets,HH003042_A4,both
HH003042,assets,HH003042_A5,both
HH003042,liabilities,HH003042_L1,both
HH003046,households,HH003046,both
HH003046,people,HH003046_P1,both
HH003046,income_lines,HH003046_I1,both
HH003046,income_lines,HH003046_I2,both
HH003046,income_lines,HH003046_I3,both
HH003046,assets,HH003046_A1,both
HH003046,assets,HH003046_A2,both
HH003046,assets,HH003046_A3,both
HH003046,assets,HH003046_A4,both
HH003046,assets,HH003046_A5,both
HH003046,protection_policies,HH003046_PP1,both
HH003084,households,HH003084,both
HH003084,people,HH003084_P1,both
HH003084,people,HH003084_P2,both
HH003084,income_lines,HH003084_I1,both
HH003084,income_lines,HH003084_I2,both
HH003084,income_lines,HH003084_I3,both
HH003084,income_lines,HH003084_I4,both
HH003084,income_lines,HH003084_I5,both
HH003084,income_lines,HH003084_I6,both
HH003084,assets,HH003084_A1,both
HH003084,assets,HH003084_A2,both
HH003084,assets,HH003084_A3,both
HH003084,assets,HH003084_A4,both
HH003084,assets,HH003084_A5,both
HH003084,liabilities,HH003084_L1,both
HH003084,liabilities,HH003084_L2,both
HH003084,protection_policies,HH003084_PP1,both
HH003086,households,HH003086,both
HH003086,people,HH003086_P1,both
HH003086,people,HH003086_P2,both
HH003086,income_lines,HH003086_I1,both
HH003086,assets,HH003086_A1,both
HH003086,assets,HH003086_A2,both
HH003086,assets,HH003086_A3,both
HH003086,assets,HH003086_A4,both
HH003086,assets,HH003086_A5,both
HH003086,protection_policies,HH003086_PP1,both
HH003087,households,HH003087,both
HH003087,people,HH003087_P1,both
HH003087,people,HH003087_P2,both
HH003087,income_lines,HH003087_I1,both
HH003087,assets,HH003087_A1,both
HH003087,assets,HH003087_A2,both
HH003087,assets,HH003087_A3,both
HH003087,assets,HH003087_A4,both
HH003087,assets,HH003087_A5,both
HH003087,liabilities,HH003087_L1,both
HH003087,protection_policies,HH003087_PP1,both
HH003124,households,HH003124,both
HH003124,people,HH003124_P1,both
HH003124,people,HH003124_P2,both
HH003124,income_lines,HH003124_I1,both
HH003124,income_lines,HH003124_I1,ex_only
HH003124,income_lines,HH003124_I2,ex_only
HH003124,assets,HH003124_A1,both
HH003124,assets,HH003124_A2,both
HH003124,assets,HH003124_A3,both
HH003124,assets,HH003124_A4,both
HH003124,assets,HH003124_A5,both
HH003124,liabilities,HH003124_L1,both
HH003124,protection_policies,HH003124_PP1,both
HH003139,households,HH003139,both
HH003139,people,HH003139_P1,both
HH003139,people,HH003139_P2,both
HH003139,income_lines,HH003139_I1,both
HH003139,income_lines,HH003139_I1,ex_only
HH003139,income_lines,HH003139_I2,both
HH003139,income_lines,HH003139_I2,ex_only
HH003139,assets,HH003139_A1,both
HH003139,assets,HH003139_A2,both
HH003139,assets,HH003139_A3,both
HH003139,assets,HH003139_A4,both
HH003139,assets,HH003139_A5,both
HH003139,assets,HH003139_A6,ex_only
HH003139,liabilities,HH003139_L1,both
HH003139,liabilities,HH003139_L2,both
HH003162,households,HH003162,both
HH003162,people,HH003162_P1,both
HH003162,people,HH003162_P2,both
HH003162,income_lines,HH003162_I1,both
HH003162,income_lines,HH003162_I2,both
HH003162,income_lines,HH003162_I3,both
HH003162,income_lines,HH003162_I4,both
HH003162,assets,HH003162_A1,both
HH003162,assets,HH003162_A2,both
HH003162,assets,HH003162_A3,both
HH003162,assets,HH003162_A4,both
HH003162,assets,HH003162_A5,both
HH003162,liabilities,HH003162_L1,both
HH003165,households,HH003165,both
HH003165,people,HH003165_P1,both
HH003165,income_lines,HH003165_I1,both
HH003165,income_lines,HH003165_I2,both
HH003165,income_lines,HH003165_I3,both
HH003165,income_lines,HH003165_I4,both
HH003165,assets,HH003165_A1,both
HH003165,assets,HH003165_A2,both
HH003165,assets,HH003165_A3,both
HH003165,assets,HH003165_A4,both
HH003165,assets,HH003165_A5,both
HH003165,liabilities,HH003165_L1,both
HH003165,protection_policies,HH003165_PP1,both
HH003182,households,HH003182,both
HH003182,people,HH003182_P1,both
HH003182,people,HH003182_P2,both
HH003182,income_lines,HH003182_I1,both
HH003182,income_lines,HH003182_I2,both
HH003182,income_lines,HH003182_I3,both
HH003182,income_lines,HH003182_I4,both
HH003182,income_lines,HH003182_I5,ex_only
HH003182,assets,HH003182_A1,both
HH003182,assets,HH003182_A2,both
HH003182,assets,HH003182_A3,both
HH003182,assets,HH003182_A4,both
HH003182,assets,HH003182_A5,both
HH003182,protection_policies,POL_HH003182_1,ex_only
HH003182,protection_policies,POL_HH003182_2,ex_only
HH003183,households,HH003183,both
HH003183,people,HH003183_P1,both
HH003183,income_lines,HH003183_I1,both
HH003183,assets,HH003183_A1,both
HH003183,assets,HH003183_A2,both
HH003183,assets,HH003183_A3,both
HH003183,assets,HH003183_A4,both
HH003183,assets,HH003183_A5,both
HH003183,liabilities,HH003183_L2,both
HH003190,households,HH003190,both
HH003190,people,HH003190_P1,both
HH003190,income_lines,HH003190_I1,both
HH003190,assets,HH003190_A1,both
HH003190,assets,HH003190_A2,both
HH003190,assets,HH003190_A3,both
HH003190,assets,HH003190_A4,both
HH003190,assets,HH003190_A5,both
HH003190,liabilities,HH003190_L1,both
HH003190,protection_policies,HH003190_PP1,both
HH003194,households,HH003194,both
HH003194,people,HH003194_P1,both
HH003194,people,HH003194_P2,both
HH003194,income_lines,HH003194_I1,both
HH003194,income_lines,HH003194_I2,both
HH003194,income_lines,HH003194_I3,ex_only
HH003194,assets,HH003194_A1,both
HH003194,assets,HH003194_A2,both
HH003194,assets,HH003194_A3,both
HH003194,assets,HH003194_A4,both
HH003194,assets,HH003194_A5,both
HH003210,households,HH003210,both
HH003210,people,HH003210_P1,both
HH003210,people,HH003210_P2,both
HH003210,income_lines,HH003210_I1,both
HH003210,income_lines,HH003210_I2,ex_only
HH003210,income_lines,HH003210_I3,ex_only
HH003210,assets,HH003210_A1,both
HH003210,assets,HH003210_A2,both
HH003210,assets,HH003210_A3,both
HH003210,assets,HH003210_A4,both
HH003210,assets,HH003210_A5,both
HH003210,liabilities,HH003210_L1,both
HH003210,protection_policies,HH003210_PP1,both
HH003224,households,HH003224,both
HH003224,people,HH003224_P1,both
HH003224,people,HH003224_P2,both
HH003224,income_lines,HH003224_I1,both
HH003224,income_lines,HH003224_I1,ex_only
HH003224,income_lines,HH003224_I2,ex_only
HH003224,assets,HH003224_A1,both
HH003224,assets,HH003224_A2,both
HH003224,assets,HH003224_A3,both
HH003224,assets,HH003224_A4,both
HH003224,assets,HH003224_A5,both
HH003224,liabilities,HH003224_L1,both
HH003224,liabilities,HH003224_L2,both
HH003259,households,HH003259,both
HH003259,people,HH003259_P1,both
HH003259,income_lines,HH003259_I1,both
HH003259,income_lines,HH003259_I2,both
HH003259,assets,HH003259_A1,both
HH003259,assets,HH003259_A2,both
HH003259,assets,HH003259_A3,both
HH003259,assets,HH003259_A4,both
HH003259,assets,HH003259_A5,both
HH003259,liabilities,HH003259_L2,both
HH003259,protection_policies,HH003259_PP1,both
HH003285,households,HH003285,both
HH003285,people,HH003285_P1,both
HH003285,income_lines,HH003285_I1,both
HH003285,income_lines,HH003285_I2,both
HH003285,assets,HH003285_A1,both
HH003285,assets,HH003285_A2,both
HH003285,assets,HH003285_A3,both
HH003285,assets,HH003285_A4,both
HH003285,assets,HH003285_A5,both
HH003285,liabilities,HH003285_L1,both
HH003302,households,HH003302,both
HH003302,people,HH003302_P1,both
HH003302,people,HH003302_P2,both
HH003302,income_lines,HH003302_I1,both
HH003302,income_lines,HH003302_I2,both
HH003302,assets,HH003302_A1,both
HH003302,assets,HH003302_A2,both
HH003302,assets,HH003302_A3,both
HH003302,assets,HH003302_A4,both
HH003302,assets,HH003302_A5,both
HH003302,liabilities,HH003302_L1,both
HH003302,protection_policies,HH003302_PP1,both
HH003304,households,HH003304,both
HH003304,people,HH003304_P1,both
HH003304,people,HH003304_P2,both
HH003304,income_lines,HH003304_I1,both
HH003304,income_lines,HH003304_I1,ex_only
HH003304,income_lines,HH003304_I2,both
HH003304,income_lines,HH003304_I2,ex_only
HH003304,assets,HH003304_A1,both
HH003304,assets,HH003304_A2,both
HH003304,assets,HH003304_A3,both
HH003304,assets,HH003304_A4,both
HH003304,assets,HH003304_A5,both
HH003304,liabilities,HH003304_L1,both
HH003309,households,HH003309,both
HH003309,people,HH003309_P1,both
HH003309,income_lines,HH003309_I1,both
HH003309,income_lines,HH003309_I2,both
HH003309,income_lines,HH003309_I3,both
HH003309,assets,HH003309_A1,both
HH003309,assets,HH003309_A2,both
HH003309,assets,HH003309_A3,both
HH003309,assets,HH003309_A4,both
HH003309,assets,HH003309_A5,both
HH003309,liabilities,HH003309_L1,both
HH003327,households,HH003327,both
HH003327,people,HH003327_P1,both
HH003327,people,HH003327_P2,both
HH003327,income_lines,HH003327_I1,both
HH003327,income_lines,HH003327_I2,both
HH003327,income_lines,HH003327_I3,both
HH003327,income_lines,HH003327_I4,both
HH003327,assets,HH003327_A1,both
HH003327,assets,HH003327_A2,both
HH003327,assets,HH003327_A3,both
HH003327,assets,HH003327_A4,both
HH003327,liabilities,HH003327_L2,both
HH003387,households,HH003387,both
HH003387,people,HH003387_P1,both
HH003387,people,HH003387_P2,both
HH003387,income_lines,HH003387_I1,both
HH003387,income_lines,HH003387_I1,ex_only
HH003387,income_lines,HH003387_I2,ex_only
HH003387,assets,HH003387_A1,both
HH003387,assets,HH003387_A2,both
HH003387,assets,HH003387_A3,both
HH003387,assets,HH003387_A4,both
HH003387,assets,HH003387_A5,both
HH003387,liabilities,HH003387_L1,both
HH003387,liabilities,HH003387_L2,both
HH003387,protection_policies,HH003387_PP1,both
HH003428,households,HH003428,both
HH003428,people,HH003428_P1,both
HH003428,people,HH003428_P2,both
HH003428,income_lines,HH003428_I1,both
HH003428,income_lines,HH003428_I2,both
HH003428,assets,HH003428_A1,both
HH003428,assets,HH003428_A2,both
HH003428,assets,HH003428_A3,both
HH003428,assets,HH003428_A4,both
HH003428,assets,HH003428_A5,both
HH003428,liabilities,HH003428_L1,both
HH003428,protection_policies,HH003428_PP1,both
HH003470,households,HH003470,both
HH003470,people,HH003470_P1,both
HH003470,people,HH003470_P2,both
HH003470,income_lines,HH003470_I1,both
HH003470,income_lines,HH003470_I1,ex_only
HH003470,income_lines,HH003470_I2,both
HH003470,income_lines,HH003470_I2,ex_only
HH003470,assets,HH003470_A1,both
HH003470,assets,HH003470_A2,both
HH003470,assets,HH003470_A3,both
HH003470,assets,HH003470_A4,both
HH003470,liabilities,HH003470_L1,both
HH003470,protection_policies,HH003470_PP1,both
HH003516,households,HH003516,both
HH003516,people,HH003516_P1,both
HH003516,people,HH003516_P2,both
HH003516,income_lines,HH003516_I1,both
HH003516,assets,HH003516_A1,both
HH003516,assets,HH003516_A2,both
HH003516,assets,HH003516_A3,both
HH003516,assets,HH003516_A4,both
HH003516,assets,HH003516_A5,both
HH003516,protection_policies,HH003516_PP1,both
HH003536,households,HH003536,both
HH003536,people,HH003536_P1,both
HH003536,people,HH003536_P2,both
HH003536,income_lines,HH003536_I1,both
HH003536,income_lines,HH003536_I1,ex_only
HH003536,income_lines,HH003536_I2,ex_only
HH003536,assets,HH003536_A1,both
HH003536,assets,HH003536_A2,both
HH003536,assets,HH003536_A3,both
HH003536,assets,HH003536_A4,both
HH003536,assets,HH003536_A5,both
HH003536,liabilities,HH003536_L2,both
HH003547,households,HH003547,both
HH003547,people,HH003547_P1,both
HH003547,people,HH003547_P2,both
HH003547,income_lines,HH003547_I1,both
HH003547,income_lines,HH003547_I2,both
HH003547,assets,HH003547_A1,both
HH003547,assets,HH003547_A2,both
HH003547,assets,HH003547_A3,both
HH003547,assets,HH003547_A4,both
HH003547,assets,HH003547_A5,both
HH003547,liabilities,HH003547_L1,both
HH003547,protection_policies,HH003547_PP1,both
HH003560,households,HH003560,both
HH003560,people,HH003560_P1,both
HH003560,people,HH003560_P2,both
HH003560,income_lines,HH003560_I1,both
HH003560,income_lines,HH003560_I2,both
HH003560,income_lines,HH003560_I3,both
HH003560,income_lines,HH003560_I4,both
HH003560,assets,HH003560_A1,both
HH003560,assets,HH003560_A2,both
HH003560,assets,HH003560_A3,both
HH003560,assets,HH003560_A4,both
HH003560,assets,HH003560_A5,both
HH003590,households,HH003590,both
HH003590,people,HH003590_P1,both
HH003590,people,HH003590_P2,both
HH003590,income_lines,HH003590_I1,both
HH003590,assets,HH003590_A1,both
HH003590,assets,HH003590_A2,both
HH003590,assets,HH003590_A3,both
HH003590,assets,HH003590_A4,both
HH003590,assets,HH003590_A5,both
HH003590,liabilities,HH003590_L1,both
HH003590,protection_policies,HH003590_PP1,both
HH003606,households,HH003606,both
HH003606,people,HH003606_P1,both
HH003606,people,HH003606_P2,both
HH003606,income_lines,HH003606_I1,both
HH003606,income_lines,HH003606_I1,ex_only
HH003606,income_lines,HH003606_I2,both
HH003606,income_lines,HH003606_I3,both
HH003606,income_lines,HH003606_I4,both
HH003606,assets,HH003606_A1,both
HH003606,assets,HH003606_A2,both
HH003606,assets,HH003606_A3,both
HH003606,assets,HH003606_A4,both
HH003606,assets,HH003606_A5,both
HH003606,protection_policies,HH003606_PP1,both
HH003634,households,HH003634,both
HH003634,people,HH003634_P1,both
HH003634,people,HH003634_P2,both
HH003634,income_lines,HH003634_I1,both
HH003634,income_lines,HH003634_I1,ex_only
HH003634,income_lines,HH003634_I2,both
HH003634,income_lines,HH003634_I2,ex_only
HH003634,income_lines,HH003634_I3,both
HH003634,assets,HH003634_A1,both
HH003634,assets,HH003634_A2,both
HH003634,assets,HH003634_A3,both
HH003634,assets,HH003634_A4,both
HH003634,assets,HH003634_A5,both
HH003634,protection_policies,HH003634_PP1,both
HH003640,households,HH003640,both
HH003640,people,HH003640_P1,both
HH003640,people,HH003640_P2,both
HH003640,income_lines,HH003640_I1,both
HH003640,income_lines,HH003640_I2,both
HH003640,income_lines,HH003640_I3,ex_only
HH003640,assets,HH003640_A1,both
HH003640,assets,HH003640_A2,both
HH003640,assets,HH003640_A3,both
HH003640,assets,HH003640_A4,both
HH003640,assets,HH003640_A5,both
HH003640,liabilities,HH003640_L1,both
HH003647,households,HH003647,both
HH003647,people,HH003647_P1,both
HH003647,people,HH003647_P2,both
HH003647,income_lines,HH003647_I1,both
HH003647,income_lines,HH003647_I1,ex_only
HH003647,income_lines,HH003647_I2,both
HH003647,income_lines,HH003647_I2,ex_only
HH003647,assets,HH003647_A1,both
HH003647,assets,HH003647_A2,both
HH003647,assets,HH003647_A3,both
HH003647,assets,HH003647_A4,both
HH003647,assets,HH003647_A5,both
HH003647,liabilities,HH003647_L1,both
HH003647,protection_policies,HH003647_PP1,both
HH003669,households,HH003669,both
HH003669,people,HH003669_P1,both
HH003669,people,HH003669_P2,both
HH003669,income_lines,HH003669_I1,both
HH003669,income_lines,HH003669_I1,ex_only
HH003669,income_lines,HH003669_I2,both
HH003669,income_lines,HH003669_I2,ex_only
HH003669,income_lines,HH003669_I3,both
HH003669,assets,HH003669_A1,both
HH003669,assets,HH003669_A2,both
HH003669,assets,HH003669_A3,both
HH003669,assets,HH003669_A4,both
HH003669,assets,HH003669_A5,both
HH003669,liabilities,HH003669_L1,ex_only
HH003681,households,HH003681,both
HH003681,people,HH003681_P1,both
HH003681,people,HH003681_P2,both
HH003681,income_lines,HH003681_I1,both
HH003681,income_lines,HH003681_I1,ex_only
HH003681,income_lines,HH003681_I2,both
HH003681,income_lines,HH003681_I2,ex_only
HH003681,assets,HH003681_A1,both
HH003681,assets,HH003681_A2,both
HH003681,assets,HH003681_A3,both
HH003681,assets,HH003681_A4,both
HH003681,assets,HH003681_A5,both
HH003681,protection_policies,HH003681_PP1,both
HH003686,households,HH003686,both
HH003686,people,HH003686_P1,both
HH003686,people,HH003686_P2,both
HH003686,income_lines,HH003686_I1,both
HH003686,assets,HH003686_A1,both
HH003686,assets,HH003686_A2,both
HH003686,assets,HH003686_A3,both
HH003686,assets,HH003686_A4,both
HH003686,assets,HH003686_A5,both
HH003686,liabilities,HH003686_L1,both
HH003686,protection_policies,HH003686_PP1,both
HH003704,households,HH003704,both
HH003704,people,HH003704_P1,both
HH003704,people,HH003704_P2,both
HH003704,income_lines,HH003704_I1,both
HH003704,assets,HH003704_A1,both
HH003704,assets,HH003704_A2,both
HH003704,assets,HH003704_A3,both
HH003704,assets,HH003704_A4,both
HH003704,assets,HH003704_A5,both
HH003704,liabilities,HH003704_L1,both
HH003704,protection_policies,HH003704_PP1,both
HH003706,households,HH003706,both
HH003706,people,HH003706_P1,both
HH003706,people,HH003706_P2,both
HH003706,income_lines,HH003706_I1,both
HH003706,assets,HH003706_A1,both
HH003706,assets,HH003706_A2,both
HH003706,assets,HH003706_A3,both
HH003706,assets,HH003706_A4,both
HH003706,assets,HH003706_A5,both
HH003706,liabilities,HH003706_L1,both
HH003706,protection_policies,HH003706_PP1,both
HH003725,households,HH003725,both
HH003725,people,HH003725_P1,both
HH003725,people,HH003725_P2,both
HH003725,income_lines,HH003725_I1,both
HH003725,income_lines,HH003725_I2,both
HH003725,assets,HH003725_A1,both
HH003725,assets,HH003725_A2,both
HH003725,assets,HH003725_A3,both
HH003725,assets,HH003725_A4,both
HH003725,assets,HH003725_A5,both
HH003725,liabilities,HH003725_L2,both
HH003739,households,HH003739,both
HH003739,people,HH003739_P1,both
HH003739,people,HH003739_P2,both
HH003739,income_lines,HH003739_I1,both
HH003739,income_lines,HH003739_I1,ex_only
HH003739,income_lines,HH003739_I2,ex_only
HH003739,assets,HH003739_A1,both
HH003739,assets,HH003739_A2,both
HH003739,assets,HH003739_A3,both
HH003739,assets,HH003739_A4,both
HH003739,assets,HH003739_A5,both
HH003739,liabilities,HH003739_L1,both
HH003739,liabilities,HH003739_L2,both
HH003739,protection_policies,HH003739_PP1,both
HH003762,households,HH003762,both
HH003762,people,HH003762_P1,both
HH003762,income_lines,HH003762_I1,both
HH003762,assets,HH003762_A1,both
HH003762,assets,HH003762_A2,both
HH003762,assets,HH003762_A3,both
HH003762,assets,HH003762_A4,both
HH003762,assets,HH003762_A5,both
HH003762,liabilities,HH003762_L2,both
HH003762,protection_policies,HH003762_PP1,both
HH003770,households,HH003770,both
HH003770,people,HH003770_P1,both
HH003770,people,HH003770_P2,both
HH003770,income_lines,HH003770_I1,both
HH003770,income_lines,HH003770_I2,both
HH003770,income_lines,HH003770_I3,both
HH003770,income_lines,HH003770_I4,both
HH003770,assets,HH003770_A1,both
HH003770,assets,HH003770_A2,both
HH003770,assets,HH003770_A3,both
HH003770,assets,HH003770_A4,both
HH003770,assets,HH003770_A5,both
HH003770,liabilities,HH003770_L2,both
HH003770,protection_policies,HH003770_PP1,both
HH003774,households,HH003774,both
HH003774,people,HH003774_P1,both
HH003774,income_lines,HH003774_I1,both
HH003774,income_lines,HH003774_I2,both
HH003774,income_lines,HH003774_I3,both
HH003774,assets,HH003774_A1,both
HH003774,assets,HH003774_A2,both
HH003774,assets,HH003774_A3,both
HH003774,assets,HH003774_A4,both
HH003774,assets,HH003774_A5,both
HH003774,liabilities,HH003774_L2,both
HH003774,protection_policies,HH003774_PP1,both
HH003783,households,HH003783,both
HH003783,people,HH003783_P1,both
HH003783,income_lines,HH003783_I1,both
HH003783,income_lines,HH003783_I2,both
HH003783,assets,HH003783_A1,both
HH003783,assets,HH003783_A2,both
HH003783,assets,HH003783_A3,both
HH003783,assets,HH003783_A4,both
HH003783,assets,HH003783_A5,both
HH003783,liabilities,HH003783_L1,both
HH003788,households,HH003788,both
HH003788,people,HH003788_P1,both
HH003788,people,HH003788_P2,both
HH003788,income_lines,HH003788_I1,both
HH003788,assets,HH003788_A1,both
HH003788,assets,HH003788_A2,both
HH003788,assets,HH003788_A3,both
HH003788,assets,HH003788_A4,both
HH003788,assets,HH003788_A5,both
HH003788,liabilities,HH003788_L2,both
HH003788,protection_policies,HH003788_PP1,both
HH003797,households,HH003797,both
HH003797,people,HH003797_P1,both
HH003797,people,HH003797_P2,both
HH003797,income_lines,HH003797_I1,both
HH003797,income_lines,HH003797_I2,both
HH003797,income_lines,HH003797_I3,both
HH003797,assets,HH003797_A1,both
HH003797,assets,HH003797_A2,both
HH003797,assets,HH003797_A3,both
HH003797,assets,HH003797_A4,both
HH003797,assets,HH003797_A5,both
HH003797,protection_policies,HH003797_PP1,both
HH003830,households,HH003830,both
HH003830,people,HH003830_P1,both
HH003830,people,HH003830_P2,both
HH003830,income_lines,HH003830_I1,both
HH003830,income_lines,HH003830_I2,both
HH003830,income_lines,HH003830_I3,both
HH003830,income_lines,HH003830_I4,ex_only
HH003830,assets,HH003830_A1,both
HH003830,assets,HH003830_A2,both
HH003830,assets,HH003830_A3,both
HH003830,assets,HH003830_A4,both
HH003830,assets,HH003830_A5,both
HH003830,liabilities,HH003830_L1,ex_only
HH003830,liabilities,HH003830_L2,ex_only
HH003830,liabilities,HH003830_L3,ex_only
HH003830,protection_policies,HH003830_PP1,both
HH003845,households,HH003845,both
HH003845,people,HH003845_P1,both
HH003845,people,HH003845_P2,both
HH003845,income_lines,HH003845_I1,both
HH003845,income_lines,HH003845_I1,ex_only
HH003845,income_lines,HH003845_I2,ex_only
HH003845,assets,HH003845_A1,both
HH003845,assets,HH003845_A2,both
HH003845,assets,HH003845_A3,both
HH003845,assets,HH003845_A4,both
HH003845,assets,HH003845_A5,both
HH003845,liabilities,HH003845_L2,both
HH003845,protection_policies,HH003845_PP1,both
HH003855,households,HH003855,both
HH003855,people,HH003855_P1,both
HH003855,people,HH003855_P2,both
HH003855,income_lines,HH003855_I1,both
HH003855,income_lines,HH003855_I2,both
HH003855,income_lines,HH003855_I3,both
HH003855,income_lines,HH003855_I4,both
HH003855,income_lines,HH003855_I5,both
HH003855,income_lines,HH003855_INC_6,ex_only
HH003855,assets,HH003855_A1,both
HH003855,assets,HH003855_A2,both
HH003855,assets,HH003855_A3,both
HH003855,assets,HH003855_A4,both
HH003855,assets,HH003855_A5,both
HH003855,liabilities,HH003855_L1,both
HH003857,households,HH003857,both
HH003857,people,HH003857_P1,both
HH003857,people,HH003857_P2,both
HH003857,income_lines,HH003857_I1,both
HH003857,income_lines,HH003857_I2,both
HH003857,income_lines,HH003857_I3,both
HH003857,assets,HH003857_A1,both
HH003857,assets,HH003857_A2,both
HH003857,assets,HH003857_A3,both
HH003857,assets,HH003857_A4,both
HH003857,protection_policies,HH003857_PP1,both
HH003859,households,HH003859,both
HH003859,people,HH003859_P1,both
HH003859,income_lines,HH003859_I1,both
HH003859,assets,HH003859_A1,both
HH003859,assets,HH003859_A2,both
HH003859,assets,HH003859_A3,both
HH003859,assets,HH003859_A4,both
HH003859,assets,HH003859_A5,both
HH003887,households,HH003887,both
HH003887,people,HH003887_P1,both
HH003887,people,HH003887_P2,both
HH003887,income_lines,HH003887_I1,both
HH003887,income_lines,HH003887_I2,both
HH003887,income_lines,HH003887_I3,both
HH003887,income_lines,HH003887_I4,both
HH003887,income_lines,HH003887_I5,both
HH003887,assets,HH003887_A1,both
HH003887,assets,HH003887_A2,both
HH003887,assets,HH003887_A3,both
HH003887,assets,HH003887_A4,both
HH003887,assets,HH003887_A5,both
HH003887,protection_policies,HH003887_PP1,both
HH003888,households,HH003888,both
HH003888,people,HH003888_P1,both
HH003888,people,HH003888_P2,both
HH003888,income_lines,HH003888_I1,both
HH003888,assets,HH003888_A1,both
HH003888,assets,HH003888_A2,both
HH003888,assets,HH003888_A3,both
HH003888,assets,HH003888_A4,both
HH003888,assets,HH003888_A5,both
HH003888,liabilities,HH003888_L1,both
HH003888,protection_policies,HH003888_PP1,both
HH003894,households,HH003894,both
HH003894,people,HH003894_P1,both
HH003894,people,HH003894_P2,both
HH003894,income_lines,HH003894_I1,both
HH003894,income_lines,HH003894_I2,ex_only
HH003894,income_lines,HH003894_I3,ex_only
HH003894,assets,HH003894_A1,both
HH003894,assets,HH003894_A2,both
HH003894,assets,HH003894_A3,both
HH003894,assets,HH003894_A4,both
HH003894,liabilities,HH003894_L1,both
HH003894,protection_policies,HH003894_PP1,both
HH003922,households,HH003922,both
HH003922,people,HH003922_P1,both
HH003922,people,HH003922_P2,both
HH003922,income_lines,HH003922_I1,both
HH003922,assets,HH003922_A1,both
HH003922,assets,HH003922_A2,both
HH003922,assets,HH003922_A3,both
HH003922,assets,HH003922_A4,both
